Dim.1,Dim.2,Dim.3,Dim.4,Dim.5,candidate
1.037192384160719e-26,8.636443141532749e-25,3.454168533311159e-29,2.6630155822339977e-25,3.8452407656790666e-24,tour
0.2723870751325754,11.06828590049737,13.843871790820822,0.20450503848714394,0.21825798093396123,jean_michel_dubois
2.6945756231980122,0.0017206852932367658,0.0072243693428370595,0.17728183049553972,0.2289348288616263,farid_ghehioueche
2.669182619731662,0.11150430966662933,12.806483277877339,0.30816711940346453,3.75137377637011,jean_marie_julia
1.4948294878781503,1.971592148844011,0.12013398013964079,16.54706678259101,0.6527560685799894,gaspard_delanoe
0.05653737075236641,0.32813407464182553,0.35377381947896047,1.9871110804560328,6.769864363115554,rolande_perlican
1.6672851988914772,0.008365236794978139,5.364506381920493e-4,0.21565871208397808,27.029868825191645,sabine_herold
0.712459464577025,0.12057850886100199,0.7939915147089324,15.639561113111666,2.154825318138837,patrick_cosseron_de_villenoisy
0.04662667145370404,0.12074666783383897,0.27178829257985443,10.995186224975239,0.300990588061925,alain_mourguy
3.2315408107258725,12.017635894405373,0.002182966988772245,0.07273494793649822,2.0534547354101176,jean_marc_governatori
0.8243726108707659,0.41503331630006884,0.051965313860849655,1.6946014012256456,0.9083672257355812,elisabeth_barbay
0.367139107719015,3.398012360766761,3.195306294223875,2.697229546165133,0.3612371766538037,axel_de_boer
7.980415186720152,1.369483900230925,18.430781050764587,0.001992358595698537,0.46866528974080607,daniel_cohn_bendit
13.750245981935036,3.1139952975906775,0.049238717839498056,2.592730765016694e-5,0.28256304186241776,michel_barnier
1.7544150365204798,16.731263883671517,0.16641707528356117,0.3110981636511879,0.014995590222825839,jean_pierre_enjalbert
13.837022993797385,0.36380838507763463,0.6589628214940241,0.196940466744738,0.06458462199515862,omar_slaouti
1.2529477273113092,4.796164364528659,3.823422294912964,6.545249220300249,6.847270672583903,annick_du_roscoat
7.46819913909309,0.20542014874012632,6.87063954213397,0.26412411257836754,0.009237806668296735,jean_pierre_mercier
0.6968998787358857,0.06837840845071827,0.5501166406861874,2.92004523499231,4.712663075431314,jean_luc_pasquinet
5.003111919639636,0.011971488759654007,16.1974914275034,0.4821322380326346,0.14177560488153979,dieudonne_mbala_mbala
0.08513467889554371,0.458049163055949,0.6977266652246292,0.41376074077688124,26.62158556772532,alain_ducq
7.734768266821515,9.913369697616737,1.1735527561976828,3.8837525435823385e-5,0.06257641119207621,jerome_riviere
0.08466376866618709,0.26696021949671794,0.9714739179160556,21.923569197734288,11.465613339110917,andre_locussol
0.0845052875877244,6.763589502734221,0.4831392922914844,8.214938086612399,4.019226227208458,francoise_castany
14.247491931285317,0.4221069777321849,0.6213943649865785,0.4131657739491314,0.016505642844876572,patrick_le_hyaric
0.07782803364887153,0.8182015845740406,0.28039178182363583,7.6278429013197275,0.03648475227158303,marianne_ranke_cormier
11.895872222247112,3.8276441721958765,5.4435677235709825,0.04792840396353856,0.03990029475836571,harlem_desir
0.00954190616413343,21.30798370163925,12.134425856710594,0.09804453898438281,0.7664211744489525,marielle_de_sarnez
