Dim.1,Dim.2,Dim.3,Dim.4,Dim.5,candidate
4.4730070845260624e-27,4.766644805399503e-25,6.0315157856595e-26,4.15278498205499e-24,5.179778848922892e-26,tour
0.018516808175991793,1.925920715602674,0.9305356218746835,0.12397829484457469,1.042299996668615,vincent_le_scornet
9.315883285110345,2.8293724899742334,0.001971373692348821,0.1886125226694583,0.01718043373863658,isabelle_bordry
0.32833913497660194,6.389806084598279,0.012853346263383076,7.115580754613707,0.5575401411901924,balie_topla
10.399773581916197,4.428340921034451,0.5628791789889755,0.18433719403229146,0.2763314939881883,pascal_durand
0.5934065737392653,0.2003641691334316,0.895986911073811,0.2590532620637507,1.2057171638734907,julien_volganli
1.1119008370989147,0.03170543910595776,0.0041186724677651654,0.13967888284621088,0.010992949618439135,farid_gheioueche
11.187177594211544,2.657191079109085,0.038095316095571444,0.22270686932190425,0.0419376975608253,alain_lamassoure
0.002330486155995503,0.028632502263453853,0.24720312528463562,0.2301136865419099,13.828106837459428,helene_feo
0.03702669757896012,0.028475309625702997,0.05627642483045223,0.10030751164727386,12.705401386598897,christophe_paillard
0.46165731289407985,2.114508452421081,0.03549427354737273,0.4532009129323219,18.308703470214734,francis_mbella
3.48668912335554,19.93610970179851,1.399451603785195,0.7831668429166071,0.028103397581414398,marielle_de_sarnez
0.6027716734199546,4.507007270172714e-4,0.427441795571556,1.1325358615507173,14.845368402810601,laure_patas_dilliers
0.08182703886032164,0.4440435670132641,0.03273640076272554,0.10732842841813882,21.020859686000634,jean_grimal
3.2759002316329937,2.225763457140415,0.45339118452089194,18.464774282486733,0.26865512664565694,dominique_jamet
1.3987236675318087,0.6159923341209511,1.05688176151245,7.002996178103212,7.0068416409603564,stephane_guyot
4.0435596535873275,1.6642053156609093,0.011079587769295086,0.07398106798806989,1.3092691713468123,caroline_de_haas
2.4947046413580307,3.1807660496228283,25.498635486545652,2.1664742612485326,0.06235792955325729,jean_marc_governatori
7.261993549868243,9.666100601192202,2.8589689263568174,0.40980998978788513,0.07392861548944554,pervenche_beres
11.492064361976832,0.049689186981118905,1.0182082928550125,0.9312116583808224,0.044106080583354294,patrick_le_hyaric
0.5582823660065751,0.004496787537433424,0.6260485808394609,3.0600209466236425e-4,0.6002438808171677,antoine_mayerowitz
0.010454244610363893,0.5691764757182304,1.2995756768523774,1.7584698866354966,1.6328874945977445,magali_lepape
0.33188174892699546,0.010335567552250574,0.842980204229825,10.031137117169235,2.916201328116631,francois_asselineau
0.21429246610110228,1.5794080554600984,36.03180294391088,0.0050097217357262655,0.6187062221598667,gaspard_delanoe
4.412742991978233,5.026493208145211,0.2485481240837074,6.991449682230858,0.050449079476188784,nathalie_arthaud
2.5652834143127503,6.586894915985848,12.404119721741235,0.34553616372598195,0.4182580200837716,veronique_vermorel
8.87497237142847,4.932800938307967,1.6020011011893134,0.009961987499013383,0.15723149189314534,pierre_larrouturou
0.46583967459154946,16.81092147443421,6.050858344246096,2.22968271294284,0.272356812857537,corinne_lepage
0.11721310770942094,0.8481608327618237,0.26256042315888795,1.3403311814454937,0.10546043659431714,louis_de_gouyon_matignon_de_pon
6.260855792839521,3.364770809148653,4.527385440174248,1.535987024837266,0.0071430020550939735,christine_boutin
1.2683887953731943,1.2444277964243355,0.46714986130731767,33.895669509891654,0.28683986859243105,aymeric_chauprade
7.3255467726729275,0.6046750613984587,0.09476029446801928,1.766610547397497,0.28052074087314915,olivier_besancenot
