Dim.1,Dim.2,Dim.3,Dim.4
8.403203198941457e-26,99.99999999999997,4.3063609131064235e-23,1.4884557743820837e-24
43.411611768070316,2.019686978678626e-24,9.89168197626035,46.6967062556693
47.01982218328256,3.525402449893357e-24,1.4991364513383723,51.481041365379035
9.56856604864706,3.9092050862321043e-23,88.6091815724013,1.8222523789516478
