Dim.1,Dim.2,Dim.3,Dim.4,Dim.5
1.048284376293467e-25,3.9862903453398696e-24,100,4.5508436355597495e-24,3.7087772504631814e-26
14.286189207690974,12.63298313354076,5.775355932009846e-24,72.97127867210446,0.10954898666376593
32.460840068189626,16.04180126111703,1.883334339922808e-25,19.420546043301922,32.07681262739134
45.61747914521781,4.047943534489255,7.940073545196228e-25,3.558252839039427,46.77632448125349
7.635491578901517,67.27727207085285,1.921353470511821e-24,4.049922445554123,21.037313904691437
